date,open,close
2021-05-25,36537.17,37292.69
2021-05-26,39850.66,38485.1
2021-05-27,39690.0,38768.35
2021-05-28,35351.65,35789.3
2021-06-01,36596.63,35973.87
2021-06-02,37203.08,37884.57
2021-06-03,38781.75,38596.64
2021-06-04,36585.67,36800.99
2021-06-07,36376.47,35634.46
2021-06-08,33084.43,32864.18
2021-06-09,34972.42,36260.45
2021-06-10,37819.27,36675.09
2021-06-11,37378.82,37246.77
2021-06-14,39166.33,39716.06
2021-06-15,39839.9,39958.01
2021-06-16,39080.01,38680.11
2021-06-17,39148.26,37702.53
2021-06-18,37818.57,35327.24
2021-06-21,32530.68,32563.89
2021-06-22,31236.53,32404.06
2021-06-23,33911.4,32879.97
2021-06-24,33850.78,34857.73
2021-06-25,33311.96,32220.74
2021-06-28,34107.2,34441.77
2021-06-29,35555.64,36382.39
2021-06-30,34849.99,34743.56
2021-07-01,33717.52,33091.48
2021-07-02,33023.35,33327.71
2021-07-06,34067.31,34019.99
2021-07-07,34827.97,34628.72
2021-07-08,32696.43,33003.52
2021-07-09,32774.99,33445.31
2021-07-12,33530.0,32822.85
2021-07-13,33042.61,32309.69
2021-07-14,32450.95,32729.76
2021-07-15,31880.5,31533.62
2021-07-16,31086.52,31911.34
2021-07-19,31267.84,30744.97
2021-07-20,29693.63,29780.86
2021-07-21,31534.12,31627.57
2021-07-22,31913.64,32376.93
2021-07-23,32296.51,32248.63
2021-07-26,38473.61,39365.15
2021-07-27,38064.87,37800.49
2021-07-28,40750.84,40388.61
2021-07-29,39769.99,39659.84
2021-07-30,38650.0,39853.72
2021-08-02,39542.43,39177.85
2021-08-03,38490.02,38011.37
2021-08-04,38160.06,39752.17
2021-08-05,38008.45,40692.24
2021-08-06,40507.56,42901.17
2021-08-09,45930.01,45979.85
2021-08-10,45345.05,45495.73
2021-08-11,45922.33,46448.0
2021-08-12,44752.56,44371.32
2021-08-13,46138.46,46459.86
2021-08-16,47516.95,46092.99
2021-08-17,46845.15,45465.01
2021-08-18,44746.6,44901.12
2021-08-19,44215.24,46710.0
2021-08-20,46922.34,48684.16
2021-08-23,50394.85,49239.69
2021-08-24,49430.0,48243.2
2021-08-25,47570.01,48652.14
2021-08-26,46835.9,46939.75
2021-08-27,47453.82,48293.69
2021-08-30,47902.76,48619.99
2021-08-31,47969.51,47300.01
2021-09-01,47713.3,48150.0
2021-09-02,50072.61,49340.05
2021-09-03,50168.55,50528.49
2021-09-07,50943.75,46694.59
2021-09-08,46394.82,46436.32
2021-09-09,46293.15,46574.75
2021-09-10,46331.85,45649.78
2021-09-13,44859.24,44741.66
2021-09-14,45973.79,46474.89
2021-09-15,47560.74,48075.44
2021-09-16,47895.01,47430.01
2021-09-17,47403.56,47501.68
2021-09-20,43734.0,43850.25
2021-09-21,43288.97,42013.63
2021-09-22,41928.31,43384.9
2021-09-23,43648.15,44767.57
2021-09-24,41527.5,42371.43
2021-09-27,43747.68,43011.82
2021-09-28,42105.61,41601.99
2021-09-29,42399.98,41207.86
2021-09-30,43072.29,43532.31
2021-10-01,47488.07,48030.0
2021-10-04,47585.84,49380.0
2021-10-05,49877.06,51190.11
2021-10-06,51306.57,55049.99
2021-10-07,54305.53,53962.76
2021-10-08,55242.71,54686.48
2021-10-11,56406.68,57488.33
2021-10-12,57240.14,55329.78
2021-10-13,55210.8,57259.77
2021-10-14,57622.42,57833.12
2021-10-15,59527.99,61446.32
2021-10-18,60933.04,61434.63
2021-10-19,62128.39,64177.15
2021-10-20,63788.0,66397.59
2021-10-21,64836.51,62802.07
2021-10-22,63376.81,61032.7
2021-10-25,62759.19,62688.0
2021-10-26,62739.99,62000.0
2021-10-27,58564.0,59062.32
2021-10-28,60960.62,61289.13
2021-10-29,60940.9,62545.11
2021-11-01,61808.0,61435.98
2021-11-02,62913.3,63576.05
2021-11-03,63107.29,62800.0
2021-11-04,61447.23,61249.34
2021-11-05,61259.63,61090.69
2021-11-08,66037.21,65835.01
2021-11-09,67594.98,66800.21
2021-11-10,66546.81,66650.99
2021-11-11,65255.87,65119.99
2021-11-12,63753.19,63845.01
2021-11-15,65734.45,64265.9
2021-11-16,60576.76,60204.47
2021-11-17,60762.33,60212.49
2021-11-18,59213.49,57928.0
2021-11-19,56987.25,58033.05
2021-11-22,57180.52,55993.03
2021-11-23,56147.19,57778.2
2021-11-24,56613.64,56825.13
2021-11-26,53719.31,54326.76
2021-11-29,56883.29,57880.67
2021-11-30,57602.45,57629.99
2021-12-01,57160.66,57427.9
2021-12-02,56309.51,56616.28
2021-12-03,56959.77,53838.65
2021-12-06,48577.78,49103.0
2021-12-07,51456.21,50884.48
2021-12-08,49186.5,50423.21
2021-12-09,49160.54,47613.53
2021-12-10,48711.0,48098.84
2021-12-13,48845.0,46739.36
2021-12-14,47617.99,46859.4
2021-12-15,48132.54,48674.9
2021-12-16,49207.79,47866.01
2021-12-17,47112.43,46765.66
2021-12-20,46092.6,46585.55
2021-12-21,48866.92,48619.79
2021-12-22,48981.98,48931.99
2021-12-23,48354.76,51109.99
2021-12-27,50759.46,51204.64
2021-12-28,49200.39,47689.46
2021-12-29,47737.96,47148.61
2021-12-30,47515.45,47558.35
2021-12-31,47975.76,45728.28
2022-01-03,47378.0,46360.01
2022-01-04,46733.78,46052.36
2022-01-05,46271.0,44685.93
2022-01-06,42878.33,43438.1
2022-01-07,42258.62,41775.38
2022-01-10,41565.33,41297.15
2022-01-11,41809.99,42972.05
2022-01-12,42935.92,43743.11
2022-01-13,43603.58,42700.67
2022-01-14,42012.94,43077.93
2022-01-18,41854.13,41699.61
2022-01-19,42033.0,41873.79
2022-01-20,42129.45,42917.32
2022-01-21,38898.19,37984.12
2022-01-24,33697.12,36066.4
2022-01-25,36406.0,37067.13
2022-01-26,38072.77,37579.9
2022-01-27,36679.98,36209.2
2022-01-28,36447.67,37222.86
2022-01-31,37265.15,38415.79
2022-02-01,38425.05,38378.09
2022-02-02,38490.0,37566.56
2022-02-03,36785.0,36551.7
2022-02-04,37810.0,40727.91
2022-02-07,42720.03,44252.8
2022-02-08,43988.3,42998.65
2022-02-09,43715.46,44463.43
2022-02-10,44834.09,44373.97
2022-02-11,43357.53,42742.63
2022-02-14,42112.71,42119.31
2022-02-15,44233.6,43993.95
2022-02-16,44173.15,44220.0
2022-02-17,43164.05,41201.62
2022-02-18,40178.95,40216.8
2022-02-22,37519.47,38065.32
2022-02-23,38782.91,37615.81
2022-02-24,35442.23,37300.0
2022-02-25,38745.0,38676.14
2022-02-28,38333.65,41329.44
2022-03-01,43609.96,43719.49
2022-03-02,44103.29,43704.42
2022-03-03,43382.23,42226.74
2022-03-04,41662.06,39782.13
2022-03-07,38337.05,37308.94
2022-03-08,38983.05,38764.88
2022-03-09,42151.65,42204.65
2022-03-10,39076.39,39430.56
2022-03-11,39894.08,38792.59
2022-03-14,38897.64,38813.0
2022-03-15,38645.01,39735.71
2022-03-16,40521.6,40880.17
2022-03-17,40748.5,40871.85
2022-03-18,40390.4,42042.72
2022-03-21,41244.27,41180.55
2022-03-22,42983.0,42284.41
2022-03-23,42039.77,42216.79
2022-03-24,42968.42,43908.3
2022-03-25,44585.28,44444.95
2022-03-28,47252.54,47956.28
2022-03-29,47896.09,47701.49
2022-03-30,47319.92,47073.89
2022-03-31,47152.0,45581.97
2022-04-01,45064.25,46361.68
2022-04-04,46160.08,45925.76
2022-04-05,46683.37,46032.5
2022-04-06,44819.19,43754.57
2022-04-07,43766.75,43388.92
2022-04-08,43298.79,42730.84
2022-04-11,41067.64,39985.33
2022-04-12,40378.0,39303.1
2022-04-13,39722.63,41059.3
2022-04-14,40919.99,39775.82
2022-04-18,38998.54,40680.68
2022-04-19,40687.3,41417.24
2022-04-20,42090.01,41193.89
2022-04-21,42440.01,41218.81
2022-04-22,40585.54,39502.92
2022-04-25,38832.29,40225.97
2022-04-26,40467.03,38270.03
2022-04-27,39017.19,38858.26
2022-04-28,39679.31,39983.77
2022-04-29,38749.54,38331.54
2022-05-02,38528.78,38563.38
2022-05-03,38570.01,37717.49
2022-05-04,39002.31,39859.22
2022-05-05,39492.84,36316.0
2022-05-06,35780.83,36001.35
2022-05-09,33122.31,30944.82
2022-05-10,31622.24,31330.03
2022-05-11,31533.14,29372.22
2022-05-12,28472.98,28641.15
2022-05-13,30668.07,30084.11
2022-05-16,29950.95,29576.7
2022-05-17,30319.48,30097.09
2022-05-18,29833.59,29276.55
2022-05-19,29499.81,29967.4
2022-05-20,30414.06,29291.55
2022-05-23,30397.12,29089.9
2022-05-24,29295.75,29391.62
2022-05-25,29409.01,29599.1
2022-05-26,28998.4,29379.76
2022-05-27,28912.95,28880.0
2022-05-31,31766.99,31625.71
2022-06-01,31609.15,30126.72
2022-06-02,30173.66,30293.01
2022-06-03,29758.2,29572.52
2022-06-06,31396.72,31470.72
2022-06-07,29521.51,31059.71
2022-06-08,30410.85,30140.14
2022-06-09,30299.46,30017.12
2022-06-10,30020.56,28980.02
2022-06-13,23729.43,23218.22
2022-06-14,21994.56,22196.28
2022-06-15,21177.04,21632.04
2022-06-16,21044.56,20875.48
2022-06-17,20972.04,20515.59
2022-06-21,20962.42,20888.64
2022-06-22,20506.3,20117.34
2022-06-23,20638.89,20910.06
2022-06-24,21169.53,21253.61
2022-06-27,21304.56,20855.37
2022-06-28,20998.14,20255.01
2022-06-29,20104.81,20223.63
2022-06-30,19101.35,18927.34
2022-07-01,19191.02,19390.17
2022-07-05,19520.4,20398.21
2022-07-06,20103.44,20328.55
2022-07-07,20507.83,21812.47
2022-07-08,21583.99,21811.9
2022-07-11,20474.55,20509.47
2022-07-12,19775.56,19398.74
2022-07-13,19845.33,19652.15
2022-07-14,19738.13,20605.75
2022-07-15,20769.74,21165.85
2022-07-18,22132.08,21617.92
2022-07-19,21977.19,23401.99
2022-07-20,23728.55,23660.38
2022-07-21,22607.92,23194.4
2022-07-22,23612.15,22586.26
2022-07-25,21942.18,21890.17
2022-07-26,21090.22,20915.57
2022-07-27,21200.6,22773.62
2022-07-28,23116.19,23794.26
2022-07-29,23718.71,23895.13
2022-08-01,23227.79,22953.59
2022-08-02,22882.61,22951.21
2022-08-03,23405.14,23462.0
2022-08-04,22885.01,22451.24
2022-08-05,23403.67,22932.83
2022-08-08,24166.12,23926.83
2022-08-09,23263.34,23053.82
2022-08-10,23122.36,23638.95
2022-08-11,24559.37,24221.81
2022-08-12,23672.98,24177.57
2022-08-15,24048.91,23982.54
2022-08-16,24036.86,23930.24
2022-08-17,23746.65,23275.04
2022-08-18,23534.43,23344.88
2022-08-19,21467.91,21329.66
2022-08-22,21249.78,21057.25
2022-08-23,21455.97,21522.01
2022-08-24,21439.84,21707.58
2022-08-25,21720.31,21605.2
2022-08-26,21191.27,20644.47
2022-08-29,19824.2,20098.65
2022-08-30,20403.8,19947.2
2022-08-31,20314.78,20228.57
2022-09-01,20074.91,19871.68
2022-09-02,20090.81,19910.43
2022-09-06,19918.33,18824.41
2022-09-07,18739.78,18992.38
2022-09-08,19311.6,19352.38
2022-09-09,20937.72,21291.62
2022-09-12,22313.57,22426.08
2022-09-13,22522.74,20283.58
2022-09-14,20224.74,19952.11
2022-09-15,20149.59,19782.36
2022-09-16,19868.75,19618.91
2022-09-19,18685.77,19514.8
2022-09-20,19219.49,18993.33
2022-09-21,19165.18,19001.03
2022-09-22,19229.81,19311.19
2022-09-23,18862.72,18807.57
2022-09-26,18876.62,19202.77
2022-09-27,20230.35,19077.59
2022-09-28,18954.96,19546.72
2022-09-29,19463.04,19405.37
2022-09-30,19435.79,19473.52
2022-10-03,19246.81,19541.38
2022-10-04,19939.0,20220.09
2022-10-05,20028.74,20119.47
2022-10-06,20244.46,20010.62
2022-10-07,20000.15,19459.32
2022-10-10,19333.02,19211.59
2022-10-11,19153.68,18999.25
2022-10-12,19114.62,19137.18
2022-10-13,18754.09,19369.94
2022-10-14,19596.25,19168.18
2022-10-17,19457.58,19526.84
2022-10-18,19563.59,19216.21
2022-10-19,19201.42,19232.59
2022-10-20,19208.09,19063.82
2022-10-21,18944.99,19189.22
2022-10-24,19422.9,19343.23
2022-10-25,19301.39,20273.14
2022-10-26,20606.86,20763.54
2022-10-27,20622.11,20629.59
2022-10-28,20174.0,20609.21
2022-10-31,20731.53,20371.72
2022-11-01,20522.23,20451.45
2022-11-02,20432.38,20250.68
2022-11-03,20129.8,20262.53
2022-11-04,20558.03,21108.54
2022-11-07,20733.97,20847.51
2022-11-08,19699.04,18256.64
2022-11-09,17817.07,16784.64
2022-11-10,16399.03,17455.62
2022-11-11,17349.45,16849.17
2022-11-14,16748.75,16258.21
2022-11-15,16783.27,16858.77
2022-11-16,16706.64,16556.88
2022-11-17,16594.19,16620.56
2022-11-18,16750.25,16656.37
2022-11-21,16084.42,15722.98
2022-11-22,15747.88,16168.38
2022-11-23,16585.21,16473.32
2022-11-25,16531.64,16523.21
2022-11-28,16213.29,16224.75
2022-11-29,16496.73,16426.56
2022-11-30,16879.32,17062.85
2022-12-01,17102.47,16951.8
2022-12-02,16996.92,16987.01
2022-12-05,17310.08,16926.65
2022-12-06,16983.42,16970.93
2022-12-07,16793.29,16815.73
2022-12-08,16850.88,17251.62
2022-12-09,17241.16,17142.67
2022-12-12,16989.45,17043.22
2022-12-13,17444.32,17740.86
2022-12-14,17824.93,17792.9
2022-12-15,17720.33,17442.25
2022-12-16,17027.09,16864.81
2022-12-19,16734.46,16555.74
2022-12-20,16814.71,16900.3
2022-12-21,16878.47,16756.2
2022-12-22,16834.2,16662.13
2022-12-23,16844.02,16844.79
2022-12-27,16832.01,16690.75
2022-12-28,16678.52,16595.92
2022-12-29,16598.7,16612.4
2022-12-30,16495.96,16525.37
2023-01-03,16721.42,16643.37
2023-01-04,16835.35,16842.36
2023-01-05,16833.6,16863.85
2023-01-06,16738.74,16939.91
2023-01-09,17239.47,17293.69
2023-01-10,17252.89,17432.85
2023-01-11,17437.75,17550.29
2023-01-12,18200.8,18885.35
2023-01-13,18920.95,19362.01
2023-01-17,21219.21,21336.46
2023-01-18,21204.67,20906.54
2023-01-19,20744.17,21090.95
2023-01-20,20963.34,21496.67
2023-01-23,22904.58,22792.47
2023-01-24,22917.11,23018.53
2023-01-25,22598.45,22748.86
2023-01-26,22992.09,23070.0
2023-01-27,22967.48,23253.06
2023-01-30,23077.47,22784.86
2023-01-31,22865.97,23163.88
2023-02-01,23078.43,23385.99
2023-02-02,23820.49,23802.57
2023-02-03,23533.32,23307.99
2023-02-06,22878.23,23031.03
2023-02-07,22977.24,23091.9
2023-02-08,23159.07,22874.89
2023-02-09,22685.79,22032.71
2023-02-10,21732.63,21771.09
2023-02-13,21602.8,21607.81
2023-02-14,21809.81,22208.65
2023-02-15,22444.28,23318.9
2023-02-16,24567.93,24872.58
2023-02-17,23789.12,24524.49
2023-02-21,24572.83,24602.88
2023-02-22,24160.87,23791.67
2023-02-23,23780.21,23971.5
2023-02-24,23883.72,23182.27
2023-02-27,23428.87,23276.35
2023-02-28,23391.96,23264.36
2023-03-01,23739.87,23355.14
2023-03-02,23414.73,23463.99
2023-03-03,22343.06,22358.48
2023-03-06,22379.95,22393.35
2023-03-07,22351.02,22124.77
2023-03-08,22071.98,21997.25
2023-03-09,21669.38,20854.93
2023-03-10,19761.12,20024.32
2023-03-13,22106.63,24279.91
2023-03-14,24743.05,25054.15
2023-03-15,24753.27,24366.71
2023-03-16,24826.33,24953.21
2023-03-17,26920.11,26834.87
2023-03-20,28188.95,27785.1
2023-03-21,28040.13,28126.84
2023-03-22,28122.73,26667.33
2023-03-23,27584.52,28369.99
2023-03-24,28079.99,27821.6
2023-03-27,27892.69,26968.94
2023-03-28,27057.36,27425.99
2023-03-29,28354.0,28419.49
2023-03-30,28644.79,27986.09
2023-03-31,27927.97,28469.31
2023-04-03,28253.73,28081.08
2023-04-04,28289.51,28189.25
2023-04-05,28554.37,28240.64
2023-04-06,27945.51,28017.77
2023-04-10,28305.59,29173.06
2023-04-11,30055.14,30130.02
2023-04-12,30016.31,29798.59
2023-04-13,30159.81,30335.13
2023-04-14,30801.89,30324.09
2023-04-17,29570.8,29467.24
2023-04-18,30380.59,30221.52
2023-04-19,29310.64,29227.07
2023-04-20,28607.12,28104.38
2023-04-21,28066.22,27279.91
2023-04-24,27550.83,27383.29
2023-04-25,27390.96,27611.4
2023-04-26,28952.31,27884.24
2023-04-27,28934.21,29673.98
2023-04-28,29235.36,29328.53
2023-05-01,28523.85,27843.36
2023-05-02,28084.83,28686.14
2023-05-03,28543.73,28322.98
2023-05-04,29154.65,28895.12
2023-05-05,29149.36,29561.66
2023-05-08,27934.09,27340.72
2023-05-09,27678.31,27716.32
2023-05-10,27677.08,27692.26
2023-05-11,27405.62,26843.05
2023-05-12,26348.02,26459.62
2023-05-15,27336.12,27418.24
2023-05-16,27059.03,26933.05
2023-05-17,26637.61,27385.09
2023-05-18,27398.97,26734.01
2023-05-19,26855.9,26834.46
2023-05-22,26826.79,26862.43
2023-05-23,27337.36,27181.22
2023-05-24,26742.25,26252.33
2023-05-25,26296.61,26468.68
2023-05-26,26463.29,26767.21
2023-05-30,28021.39,27850.2
2023-05-31,27097.18,27010.57
2023-06-01,26892.95,26862.68
2023-06-02,27130.75,27239.02
2023-06-05,26773.39,25629.99
2023-06-06,25686.64,27080.13
2023-06-07,26896.14,26482.42
2023-06-08,26432.01,26539.9
2023-06-09,26610.18,26407.15
2023-06-12,25988.82,25824.23
2023-06-13,26191.81,25902.84
2023-06-14,25975.71,25874.59
2023-06-15,25014.97,25455.49
2023-06-16,25474.51,26382.43
2023-06-20,26907.99,27982.77
2023-06-21,28930.0,30112.03
2023-06-22,29928.01,30213.11
2023-06-23,30140.86,30880.87
2023-06-26,30322.89,30243.97
2023-06-27,30729.09,30648.03
2023-06-28,30310.73,30100.0
2023-06-29,30670.95,30584.99
2023-06-30,30910.01,30372.36
2023-07-03,30625.22,31255.84
2023-07-05,30404.31,30431.95
2023-07-06,30846.55,30309.88
2023-07-07,30118.7,30246.2
2023-07-10,30240.0,30837.4
2023-07-11,30404.31,30581.99
2023-07-12,30776.25,30287.47
2023-07-13,30543.99,31606.01
2023-07-14,31209.58,30115.17
2023-07-17,30161.7,29884.39
2023-07-18,29884.0,29715.99
2023-07-19,30012.62,30044.31
2023-07-20,30284.9,29756.0
2023-07-21,29778.51,29875.99
2023-07-24,29269.99,29117.99
2023-07-25,29128.29,29198.83
2023-07-26,29175.39,29401.93
2023-07-27,29507.02,29163.83
2023-07-28,29206.58,29316.0
2023-07-31,29405.99,29157.48
2023-08-01,28862.19,29274.41
2023-08-02,29562.49,29151.56
2023-08-03,29146.01,29281.32
2023-08-04,29167.51,29032.06
2023-08-07,29091.44,29154.91
2023-08-08,29438.63,29884.24
2023-08-09,29888.32,29416.22
2023-08-10,29504.01,29444.52
2023-08-11,29445.96,29396.76
2023-08-14,29410.0,29360.54
2023-08-15,29365.99,29181.73
2023-08-16,29164.67,29111.7
2023-08-17,28545.1,27894.01
2023-08-18,26494.0,26065.01
2023-08-21,26031.61,26097.74
2023-08-22,26049.63,25779.99
2023-08-23,25939.49,26632.0
2023-08-24,26444.02,26039.44
2023-08-25,26096.41,25972.36
2023-08-28,26000.99,25996.26
2023-08-29,25975.54,27831.33
2023-08-30,27338.52,27178.28
2023-08-31,27303.95,26162.79
2023-09-01,26047.5,25645.66
2023-09-05,25783.69,25683.93
2023-09-06,25733.28,25689.54
2023-09-07,25708.6,25880.01
2023-09-08,25839.52,25895.62
2023-09-11,25601.27,25020.66
2023-09-12,26098.98,26066.33
2023-09-13,26198.41,26140.01
2023-09-14,26446.15,26678.14
2023-09-15,26425.17,26397.38
2023-09-18,27196.98,26814.79
2023-09-19,27237.57,27185.44
2023-09-20,27098.07,26930.61
2023-09-21,26730.77,26599.95
2023-09-22,26640.26,26540.1
2023-09-25,26075.4,26331.83
2023-09-26,26273.82,26247.7
2023-09-27,26766.69,26267.8
2023-09-28,26476.93,27100.0
2023-09-29,26970.78,26926.52
2023-10-02,28198.05,27964.99
2023-10-03,27560.0,27275.0
2023-10-04,27572.43,27618.1
2023-10-05,27725.68,27471.28
2023-10-06,27760.0,27952.36
2023-10-09,27468.91,27616.66
2023-10-10,27508.86,27397.3
2023-10-11,27196.26,26763.2
2023-10-12,26837.84,26712.9
2023-10-13,26820.91,26778.57
2023-10-16,27749.61,28468.85
2023-10-17,28422.63,28516.47
2023-10-18,28340.65,28245.62
2023-10-19,28450.7,28750.75
2023-10-20,29839.99,29561.41
2023-10-23,30657.04,31354.42
2023-10-24,34542.9,33796.5
2023-10-25,34199.2,34738.54
2023-10-26,34102.66,34044.02
2023-10-27,34047.0,33698.54
2023-10-30,34608.51,34432.11
2023-10-31,34488.26,34540.3
2023-11-01,34424.07,34557.67
2023-11-02,35373.56,35000.01
2023-11-03,34252.39,34530.71
2023-11-06,35232.45,35054.68
2023-11-07,34627.83,35453.98
2023-11-08,35330.8,35621.99
2023-11-09,36805.71,36382.2
2023-11-10,37071.1,37225.96
2023-11-13,36810.02,36844.98
2023-11-14,36259.17,35293.99
2023-11-15,36240.95,37499.99
2023-11-16,37247.49,35921.01
2023-11-17,36372.82,36322.4
2023-11-20,37147.51,37569.23
2023-11-21,37174.97,36980.0
2023-11-22,36463.94,37289.98
2023-11-24,37741.99,37766.11
2023-11-27,37035.95,36877.0
2023-11-28,37251.43,38114.26
2023-11-29,38104.65,37874.2
2023-11-30,37885.15,37749.34
2023-12-01,38580.17,38762.4
2023-12-04,41596.01,41987.28
2023-12-05,41726.09,43814.36
2023-12-06,43839.22,43984.71
2023-12-07,43188.03,43203.58
2023-12-08,43653.82,43945.11
2023-12-11,42344.01,40779.99
2023-12-12,41584.58,41137.99
2023-12-13,41004.69,42734.01
2023-12-14,43267.07,43094.13
2023-12-15,42776.04,42096.08
2023-12-18,41105.12,41701.1
2023-12-19,42976.1,42341.96
2023-12-20,42864.43,43738.01
2023-12-21,43931.6,43588.8
2023-12-22,43753.95,43640.79
2023-12-26,42685.56,42109.11
2023-12-27,43019.11,43154.34
2023-12-28,43059.98,42610.64
2023-12-29,42862.0,42116.51
2024-01-02,45433.99,45039.49
2024-01-03,43702.89,42596.67
2024-01-04,43176.33,43956.48
2024-01-05,43771.34,43600.0
2024-01-08,44636.0,46979.35
2024-01-09,46616.0,46876.01
2024-01-10,45515.88,46489.18
2024-01-11,47059.99,46692.3
